transaction_id,week_start,region,state,city,store_id,product_id,product_name,category,brand,promotion_name,promotion_type,promotion_active,units_sold,revenue,discount_amount,inventory_before,inventory_after,customer_rating
103043,2026-02-16,East,Bihar,Patna,STR121,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,93,4161.47,0.0,1992,1899,5.0
103044,2026-02-16,East,Bihar,Patna,STR121,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,47,2852.8,0.0,2360,2313,4.3
103045,2026-02-16,East,Bihar,Patna,STR121,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,25,2462.79,0.0,994,969,4.2
103046,2026-02-16,East,Bihar,Patna,STR121,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,172,2384.87,0.0,1243,1071,4.4
103047,2026-02-16,East,Bihar,Patna,STR121,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,48,4045.77,0.0,1578,1530,4.1
103048,2026-02-16,East,Bihar,Patna,STR121,P110,Dove Soap 100g,Personal Care,Unilever,,,False,60,3303.87,0.0,1356,1296,4.6
103049,2026-02-16,East,Bihar,Patna,STR121,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,67,2731.65,0.0,2316,2249,4.2
103050,2026-02-16,East,Bihar,Patna,STR122,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,109,4916.64,0.0,1591,1482,4.8
103051,2026-02-16,East,Bihar,Patna,STR122,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,60,3649.61,0.0,763,703,4.3
103052,2026-02-16,East,Bihar,Patna,STR122,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,88,1750.09,0.0,975,887,3.9
103053,2026-02-16,East,Bihar,Patna,STR122,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,35,3467.66,0.0,598,563,3.9
103054,2026-02-16,East,Bihar,Patna,STR122,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,81,3264.45,0.0,1524,1443,4.2
103055,2026-02-16,East,Bihar,Patna,STR122,P107,Amul Butter 100g,Dairy,Amul,,,False,103,5248.92,0.0,1372,1269,4.4
103056,2026-02-16,East,Bihar,Patna,STR122,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,92,7931.77,0.0,2944,2852,4.2
103057,2026-02-16,East,Bihar,Patna,STR122,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,96,2924.36,0.0,1187,1091,4.1
103058,2026-02-16,East,Bihar,Patna,STR122,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,130,2581.04,0.0,1018,888,4.4
103059,2026-02-16,East,Bihar,Patna,STR122,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,99,3881.28,0.0,1356,1257,4.3
103060,2026-02-16,East,Bihar,Patna,STR122,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,148,2906.46,0.0,837,689,4.2
103061,2026-02-16,East,Bihar,Patna,STR122,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,34,3198.01,0.0,2152,2118,4.5
103062,2026-02-16,East,Bihar,Patna,STR122,P110,Dove Soap 100g,Personal Care,Unilever,,,False,48,2612.45,0.0,1605,1557,4.3
103063,2026-02-16,West,Maharashtra,Mumbai,STR123,P107,Amul Butter 100g,Dairy,Amul,,,False,70,3632.37,0.0,2022,1952,4.7
103064,2026-02-16,West,Maharashtra,Mumbai,STR123,P115,Vim Dishwash Bar,Household,Unilever,,,False,73,1465.64,0.0,1660,1587,4.1
103065,2026-02-16,West,Maharashtra,Mumbai,STR123,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,44,2676.53,0.0,2902,2858,4.1
103066,2026-02-16,West,Maharashtra,Mumbai,STR123,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,61,2411.23,0.0,1909,1848,4.1
103067,2026-02-16,West,Maharashtra,Mumbai,STR123,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,85,1693.66,0.0,1263,1178,4.3
103068,2026-02-16,West,Maharashtra,Mumbai,STR123,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,36,3447.87,0.0,1606,1570,4.5
103069,2026-02-16,West,Maharashtra,Mumbai,STR123,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,119,2379.95,0.0,729,610,4.5
103070,2026-02-16,West,Maharashtra,Mumbai,STR123,P108,Amul Milk 1L,Dairy,Amul,,,False,128,8499.23,0.0,1517,1389,4.6
103071,2026-02-16,West,Maharashtra,Mumbai,STR123,P113,Surf Excel 1kg,Household,Unilever,,,False,50,6980.93,0.0,1990,1940,4.4
103072,2026-02-16,West,Maharashtra,Mumbai,STR123,P114,Harpic 500ml,Household,Reckitt,,,False,37,3602.94,0.0,1781,1744,4.3
103073,2026-02-16,West,Maharashtra,Mumbai,STR123,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,91,2696.34,0.0,1605,1514,4.4
103074,2026-02-16,West,Maharashtra,Mumbai,STR123,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,23,2251.54,0.0,1224,1201,4.1
103075,2026-02-16,West,Maharashtra,Mumbai,STR123,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,119,2385.05,0.0,2575,2456,4.3
103076,2026-02-16,West,Maharashtra,Mumbai,STR123,P110,Dove Soap 100g,Personal Care,Unilever,,,False,63,3439.84,0.0,1898,1835,4.5
103077,2026-02-16,West,Maharashtra,Mumbai,STR124,P114,Harpic 500ml,Household,Reckitt,,,False,33,3312.61,0.0,2010,1977,4.2
103078,2026-02-16,West,Maharashtra,Mumbai,STR124,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,109,3213.62,0.0,2153,2044,4.3
103079,2026-02-16,West,Maharashtra,Mumbai,STR124,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,202,2830.42,0.0,1247,1045,4.6
103080,2026-02-16,West,Maharashtra,Mumbai,STR124,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,29,2851.49,0.0,2230,2201,4.1
103081,2026-02-16,West,Maharashtra,Mumbai,STR124,P107,Amul Butter 100g,Dairy,Amul,,,False,81,4146.26,0.0,1507,1426,4.9
103082,2026-02-16,West,Maharashtra,Mumbai,STR124,P113,Surf Excel 1kg,Household,Unilever,,,False,52,7231.15,0.0,2852,2800,4.5
103083,2026-02-16,West,Maharashtra,Mumbai,STR124,P110,Dove Soap 100g,Personal Care,Unilever,,,False,89,4926.96,0.0,1916,1827,4.3
103084,2026-02-16,West,Maharashtra,Mumbai,STR124,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,87,3456.21,0.0,2011,1924,4.2
103085,2026-02-16,West,Maharashtra,Mumbai,STR124,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,33,3123.61,0.0,1544,1511,4.2
103086,2026-02-16,West,Maharashtra,Mumbai,STR124,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,50,4166.87,0.0,2827,2777,4.0
103087,2026-02-16,West,Maharashtra,Mumbai,STR124,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,121,2465.1,0.0,1707,1586,4.3
103088,2026-02-16,West,Maharashtra,Mumbai,STR124,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,Clearance Offer,Flat Discount,True,143,5903.26,547.15,1315,1172,4.5
103089,2026-02-16,West,Maharashtra,Mumbai,STR124,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,60,2384.14,0.0,807,747,4.1
103090,2026-02-16,West,Maharashtra,Mumbai,STR124,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,92,1804.23,0.0,2743,2651,4.1
103091,2026-02-16,West,Maharashtra,Mumbai,STR124,P115,Vim Dishwash Bar,Household,Unilever,,,False,55,1112.86,0.0,1415,1360,3.9
103092,2026-02-16,West,Maharashtra,Mumbai,STR124,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,54,3232.29,0.0,1719,1665,4.5
103093,2026-02-16,West,Maharashtra,Pune,STR125,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,96,1941.83,0.0,1946,1850,4.1
103094,2026-02-16,West,Maharashtra,Pune,STR125,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,104,3132.41,0.0,598,494,4.4
103095,2026-02-16,West,Maharashtra,Pune,STR125,P108,Amul Milk 1L,Dairy,Amul,,,False,126,8153.58,0.0,2379,2253,4.8
103096,2026-02-16,West,Maharashtra,Pune,STR125,P115,Vim Dishwash Bar,Household,Unilever,,,False,83,1692.11,0.0,1741,1658,3.9
103097,2026-02-16,West,Maharashtra,Pune,STR125,P113,Surf Excel 1kg,Household,Unilever,,,False,45,6366.17,0.0,1121,1076,4.2
103098,2026-02-16,West,Maharashtra,Pune,STR125,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,78,6661.93,0.0,921,843,3.9
103099,2026-02-16,West,Maharashtra,Pune,STR125,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,90,4042.36,0.0,468,378,4.8
103100,2026-02-16,West,Maharashtra,Pune,STR125,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,72,2876.38,0.0,3131,3059,4.3
103101,2026-02-16,West,Maharashtra,Pune,STR125,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,69,4077.27,0.0,2149,2080,4.2
103102,2026-02-16,West,Maharashtra,Pune,STR125,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,27,5746.15,0.0,2031,2004,3.9
103103,2026-02-16,West,Maharashtra,Pune,STR125,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,40,3916.76,0.0,1925,1885,4.0
103104,2026-02-16,West,Maharashtra,Pune,STR126,P115,Vim Dishwash Bar,Household,Unilever,,,False,45,900.18,0.0,1323,1278,3.7
103105,2026-02-16,West,Maharashtra,Pune,STR126,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,94,3810.23,0.0,2285,2191,4.2
103106,2026-02-16,West,Maharashtra,Pune,STR126,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,29,2848.94,0.0,721,692,4.2
103107,2026-02-16,West,Maharashtra,Pune,STR126,P110,Dove Soap 100g,Personal Care,Unilever,,,False,58,3152.43,0.0,2026,1968,4.4
103108,2026-02-16,West,Maharashtra,Pune,STR126,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,Loyalty Member Discount,Percentage Discount,True,63,3214.87,551.72,1390,1327,4.4
103109,2026-02-16,West,Maharashtra,Pune,STR126,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,25,5269.49,0.0,2779,2754,3.9
103110,2026-02-16,West,Maharashtra,Pune,STR126,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,59,2345.4,0.0,1713,1654,4.1
103111,2026-02-16,West,Maharashtra,Pune,STR126,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,177,2442.77,0.0,385,208,4.5
103112,2026-02-16,West,Maharashtra,Pune,STR126,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,77,3059.67,0.0,693,616,4.0
103113,2026-02-16,West,Maharashtra,Pune,STR126,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,37,3561.39,0.0,2013,1976,4.4
103114,2026-02-16,West,Maharashtra,Pune,STR126,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,63,5342.78,0.0,1580,1517,4.2
103115,2026-02-16,West,Maharashtra,Pune,STR126,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,68,2010.35,0.0,2072,2004,4.3
103116,2026-02-16,West,Maharashtra,Pune,STR126,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,91,4175.46,0.0,705,614,4.9
103117,2026-02-16,West,Maharashtra,Pune,STR126,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,115,2300.88,0.0,3230,3115,4.4
103118,2026-02-16,West,Maharashtra,Pune,STR126,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,82,1640.39,0.0,2118,2036,4.1
103119,2026-02-16,West,Gujarat,Ahmedabad,STR127,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,36,7517.67,0.0,1716,1680,4.2
103120,2026-02-16,West,Gujarat,Ahmedabad,STR127,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,151,2997.96,0.0,1971,1820,4.1
103121,2026-02-16,West,Gujarat,Ahmedabad,STR127,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,177,2430.84,0.0,913,736,4.5
103122,2026-02-16,West,Gujarat,Ahmedabad,STR127,P115,Vim Dishwash Bar,Household,Unilever,,,False,65,1312.89,0.0,2057,1992,4.1
103123,2026-02-16,West,Gujarat,Ahmedabad,STR127,P114,Harpic 500ml,Household,Reckitt,,,False,38,3718.9,0.0,1201,1163,4.1
103124,2026-02-16,West,Gujarat,Ahmedabad,STR127,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,67,5699.6,0.0,1638,1571,4.3
103125,2026-02-16,West,Gujarat,Ahmedabad,STR127,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,53,3214.08,0.0,2269,2216,4.4
103126,2026-02-16,West,Gujarat,Ahmedabad,STR127,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,67,2658.6,0.0,2297,2230,4.1
103127,2026-02-16,West,Gujarat,Ahmedabad,STR127,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,100,3972.59,0.0,1447,1347,4.2
103128,2026-02-16,West,Gujarat,Ahmedabad,STR127,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,102,4508.01,0.0,2745,2643,4.6
103129,2026-02-16,West,Gujarat,Ahmedabad,STR127,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,29,2709.76,0.0,2474,2445,4.3
103130,2026-02-16,West,Gujarat,Ahmedabad,STR127,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,109,2217.68,0.0,2075,1966,4.1
103131,2026-02-16,West,Gujarat,Ahmedabad,STR128,P115,Vim Dishwash Bar,Household,Unilever,,,False,43,843.49,0.0,945,902,3.9
103132,2026-02-16,West,Gujarat,Ahmedabad,STR128,P114,Harpic 500ml,Household,Reckitt,,,False,27,2646.96,0.0,1317,1290,4.2
103133,2026-02-16,West,Gujarat,Ahmedabad,STR128,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,48,2902.65,0.0,1493,1445,4.7
103134,2026-02-16,West,Gujarat,Ahmedabad,STR128,P110,Dove Soap 100g,Personal Care,Unilever,,,False,62,3359.48,0.0,1383,1321,4.6
103135,2026-02-16,West,Gujarat,Ahmedabad,STR128,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,77,1513.0,0.0,1829,1752,4.0
103136,2026-02-16,West,Gujarat,Ahmedabad,STR128,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,58,2322.84,0.0,1567,1509,4.1
103137,2026-02-16,West,Gujarat,Ahmedabad,STR128,P108,Amul Milk 1L,Dairy,Amul,,,False,86,5711.24,0.0,976,890,4.5
103138,2026-02-16,West,Gujarat,Ahmedabad,STR128,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,101,1985.03,0.0,1267,1166,3.9
103139,2026-02-16,West,Gujarat,Ahmedabad,STR128,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,67,1988.68,0.0,930,863,4.3
103140,2026-02-16,West,Gujarat,Ahmedabad,STR128,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,68,2682.81,0.0,1511,1443,4.2
103141,2026-02-16,West,Gujarat,Ahmedabad,STR128,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,29,2724.14,0.0,2070,2041,4.1
103142,2026-02-16,West,Gujarat,Ahmedabad,STR128,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,23,4741.13,0.0,1970,1947,4.1
103143,2026-02-16,West,Gujarat,Ahmedabad,STR128,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,79,3202.82,0.0,1212,1133,4.5
103144,2026-02-16,West,Gujarat,Ahmedabad,STR128,P113,Surf Excel 1kg,Household,Unilever,,,False,28,3845.47,0.0,1874,1846,4.3
103145,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P110,Dove Soap 100g,Personal Care,Unilever,,,False,54,2990.43,0.0,2692,2638,4.5
103146,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,69,2763.42,0.0,1476,1407,4.0
103147,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,80,2394.43,0.0,1332,1252,4.5
103148,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,73,1474.1,0.0,703,630,4.1
103149,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P115,Vim Dishwash Bar,Household,Unilever,,,False,56,1124.08,0.0,1735,1679,3.8
103150,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,57,2280.36,0.0,1294,1237,4.3
103151,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,24,2357.61,0.0,1132,1108,4.1
103152,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,86,1746.84,0.0,3278,3192,4.2
103153,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,132,1858.58,0.0,967,835,4.5
103154,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,24,2236.93,0.0,2650,2626,4.4
103155,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,30,6359.23,0.0,1079,1049,4.2
103156,2026-02-16,Central,Madhya Pradesh,Bhopal,STR129,P107,Amul Butter 100g,Dairy,Amul,,,False,88,4496.27,0.0,745,657,4.6
103157,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,77,2329.97,0.0,1457,1380,4.5
103158,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,22,4674.17,0.0,2169,2147,4.2
103159,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,49,4733.06,0.0,703,654,4.3
103160,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,78,3099.29,0.0,623,545,4.0
103161,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,92,3746.01,0.0,2675,2583,3.7
103162,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P108,Amul Milk 1L,Dairy,Amul,,,False,144,9485.83,0.0,2625,2481,4.4
103163,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P115,Vim Dishwash Bar,Household,Unilever,,,False,71,1405.46,0.0,2154,2083,4.2
103164,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,106,2112.4,0.0,1774,1668,4.2
103165,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P107,Amul Butter 100g,Dairy,Amul,,,False,85,4394.65,0.0,1239,1154,4.5
103166,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P113,Surf Excel 1kg,Household,Unilever,,,False,32,4567.34,0.0,2344,2312,4.3
103167,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,85,1670.34,0.0,2904,2819,4.3
103168,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P114,Harpic 500ml,Household,Reckitt,,,False,46,4602.96,0.0,1682,1636,4.1
103169,2026-02-16,Central,Madhya Pradesh,Bhopal,STR130,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,102,2065.14,0.0,1385,1283,4.4
103170,2026-02-16,Central,Madhya Pradesh,Indore,STR131,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,122,5472.75,0.0,1877,1755,4.7
103171,2026-02-16,Central,Madhya Pradesh,Indore,STR131,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,37,3454.33,0.0,1081,1044,4.2
103172,2026-02-16,Central,Madhya Pradesh,Indore,STR131,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,51,4288.23,0.0,1555,1504,4.0
103173,2026-02-16,Central,Madhya Pradesh,Indore,STR131,P110,Dove Soap 100g,Personal Care,Unilever,,,False,80,4480.34,0.0,944,864,4.2
103174,2026-02-16,Central,Madhya Pradesh,Indore,STR131,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,97,2947.61,0.0,1181,1084,4.1
103175,2026-02-16,Central,Madhya Pradesh,Indore,STR131,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,87,1707.56,0.0,2041,1954,4.2
103176,2026-02-16,Central,Madhya Pradesh,Indore,STR131,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,28,2732.95,0.0,1096,1068,4.2
103177,2026-02-16,Central,Madhya Pradesh,Indore,STR131,P115,Vim Dishwash Bar,Household,Unilever,,,False,74,1494.48,0.0,1880,1806,4.1
103178,2026-02-16,Central,Madhya Pradesh,Indore,STR131,P107,Amul Butter 100g,Dairy,Amul,,,False,93,4808.63,0.0,2901,2808,4.5
103179,2026-02-16,Central,Madhya Pradesh,Indore,STR131,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,72,4312.89,0.0,3092,3020,4.5
103180,2026-02-16,Central,Madhya Pradesh,Indore,STR131,P108,Amul Milk 1L,Dairy,Amul,,,False,142,9275.28,0.0,1334,1192,4.6
103181,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,140,6211.58,0.0,688,548,4.5
103182,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,74,4497.65,0.0,2207,2133,4.3
103183,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,83,3364.61,0.0,1011,928,4.2
103184,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,94,2863.5,0.0,3531,3437,4.3
103185,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,72,2880.01,0.0,895,823,4.0
103186,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,108,2165.77,0.0,944,836,4.3
103187,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,81,6767.5,0.0,460,379,4.3
103188,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,101,2058.57,0.0,2320,2219,4.0
103189,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,121,2376.11,0.0,1590,1469,4.2
103190,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,78,3068.36,0.0,2064,1986,3.9
103191,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P108,Amul Milk 1L,Dairy,Amul,,,False,135,8984.16,0.0,957,822,4.5
103192,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,162,2251.72,0.0,1263,1101,4.7
103193,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,36,7629.64,0.0,2262,2226,4.1
103194,2026-02-16,Central,Madhya Pradesh,Indore,STR132,P113,Surf Excel 1kg,Household,Unilever,,,False,49,6755.43,0.0,1071,1022,4.3
103195,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P107,Amul Butter 100g,Dairy,Amul,,,False,84,4330.44,0.0,1497,1413,4.9
103196,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P113,Surf Excel 1kg,Household,Unilever,,,False,45,6274.98,0.0,1747,1702,3.9
103197,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P114,Harpic 500ml,Household,Reckitt,,,False,35,3457.98,0.0,1158,1123,4.2
103198,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,126,2509.89,0.0,1848,1722,4.2
103199,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,38,3574.04,0.0,1057,1019,4.5
103200,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P108,Amul Milk 1L,Dairy,Amul,,,False,166,11165.79,0.0,2320,2154,4.6
103201,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,101,2050.62,0.0,633,532,4.2
103202,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P110,Dove Soap 100g,Personal Care,Unilever,,,False,56,3077.67,0.0,1543,1487,4.5
103203,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,57,3453.9,0.0,1235,1178,4.6
103204,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,108,4903.06,0.0,1154,1046,4.4
103205,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,94,2813.64,0.0,1574,1480,4.4
103206,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,139,2734.42,0.0,2437,2298,4.3
103207,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,42,4195.43,0.0,3343,3301,3.8
103208,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P115,Vim Dishwash Bar,Household,Unilever,,,False,54,1077.78,0.0,1958,1904,3.9
103209,2026-02-16,Central,Chhattisgarh,Raipur,STR133,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,76,6505.57,0.0,1674,1598,4.1
103210,2026-02-16,Central,Chhattisgarh,Raipur,STR134,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,46,3906.86,0.0,1695,1649,4.4
103211,2026-02-16,Central,Chhattisgarh,Raipur,STR134,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,23,4896.8,0.0,638,615,3.9
103212,2026-02-16,Central,Chhattisgarh,Raipur,STR134,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,61,2392.03,0.0,1637,1576,4.1
103213,2026-02-16,Central,Chhattisgarh,Raipur,STR134,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,73,1475.75,0.0,1545,1472,3.9
103214,2026-02-16,Central,Chhattisgarh,Raipur,STR134,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,Weekend Flash Sale,Percentage Discount,True,94,3245.09,456.13,1050,956,4.4
